actual_name,predicted_name,is_correct,predicted_image_path,known_image_path,distance
John_Snow,John_Snow,True,../known_faces\John_Snow\John_Snow_0007.jpg,../unknown_faces\John_Snow_0014.jpg,0.2676636576652527
John_Snow,John_Snow,True,../known_faces\John_Snow\John_Snow_0006.jpg,../unknown_faces\John_Snow_0015.jpg,0.23321348428726196
John_Snow,John_Snow,True,../known_faces\John_Snow\John_Snow_0001.jpg,../unknown_faces\John_Snow_0016.jpg,0.19138407707214355
John_Snow,John_Snow,True,../known_faces\John_Snow\John_Snow_0001.jpg,../unknown_faces\John_Snow_0017.jpg,0.21023394167423248
John_Spencer,John_Spencer,True,../known_faces\John_Spencer\John_Spencer_0001.jpg,../unknown_faces\John_Spencer_0002.jpg,0.17876441776752472
John_Stallworth,Larry_Thompson,False,../known_faces\Larry_Thompson\Larry_Thompson_0001.jpg,../unknown_faces\John_Stallworth_0002.jpg,
John_Stockton,John_Stockton,True,../known_faces\John_Stockton\John_Stockton_0001.jpg,../unknown_faces\John_Stockton_0003.jpg,0.4245441257953644
John_Stockton,John_Stockton,True,../known_faces\John_Stockton\John_Stockton_0001.jpg,../unknown_faces\John_Stockton_0004.jpg,
John_Stockton,John_Stockton,True,../known_faces\John_Stockton\John_Stockton_0002.jpg,../unknown_faces\John_Stockton_0005.jpg,0.37332481145858765
John_Swofford,John_Swofford,True,../known_faces\John_Swofford\John_Swofford_0001.jpg,../unknown_faces\John_Swofford_0002.jpg,0.43962565064430237
John_Swofford,John_Swofford,True,../known_faces\John_Swofford\John_Swofford_0001.jpg,../unknown_faces\John_Swofford_0003.jpg,0.1977464258670807
John_Taylor,Dennis_Hastert,False,../known_faces\Dennis_Hastert\Dennis_Hastert_0003.jpg,../unknown_faces\John_Taylor_0002.jpg,
John_Timoney,John_Timoney,True,../known_faces\John_Timoney\John_Timoney_0001.jpg,../unknown_faces\John_Timoney_0002.jpg,0.1312265247106552
John_Travolta,John_Travolta,True,../known_faces\John_Travolta\John_Travolta_0001.jpg,../unknown_faces\John_Travolta_0004.jpg,0.33330732583999634
John_Travolta,John_Travolta,True,../known_faces\John_Travolta\John_Travolta_0001.jpg,../unknown_faces\John_Travolta_0005.jpg,
John_Travolta,John_Travolta,True,../known_faces\John_Travolta\John_Travolta_0001.jpg,../unknown_faces\John_Travolta_0006.jpg,0.46441251039505005
John_Travolta,John_Travolta,True,../known_faces\John_Travolta\John_Travolta_0003.jpg,../unknown_faces\John_Travolta_0007.jpg,0.2807692885398865
John_Walsh,John_Walsh,True,../known_faces\John_Walsh\John_Walsh_0001.jpg,../unknown_faces\John_Walsh_0002.jpg,0.39609768986701965
John_Warner,John_Warner,True,../known_faces\John_Warner\John_Warner_0001.jpg,../unknown_faces\John_Warner_0003.jpg,
John_Warner,John_Warner,True,../known_faces\John_Warner\John_Warner_0001.jpg,../unknown_faces\John_Warner_0004.jpg,0.49684613943099976
John_Wolf,John_Wolf,True,../known_faces\John_Wolf\John_Wolf_0001.jpg,../unknown_faces\John_Wolf_0002.jpg,0.17311754822731018
Jolanta_Kwasniewski,Liza_Minnelli,False,../known_faces\Liza_Minnelli\Liza_Minnelli_0002.jpg,../unknown_faces\Jolanta_Kwasniewski_0002.jpg,
Jonathan_Edwards,Jonathan_Edwards,True,../known_faces\Jonathan_Edwards\Jonathan_Edwards_0003.jpg,../unknown_faces\Jonathan_Edwards_0005.jpg,0.4083670377731323
Jonathan_Edwards,Jonathan_Edwards,True,../known_faces\Jonathan_Edwards\Jonathan_Edwards_0001.jpg,../unknown_faces\Jonathan_Edwards_0006.jpg,
Jonathan_Edwards,Jonathan_Edwards,True,../known_faces\Jonathan_Edwards\Jonathan_Edwards_0004.jpg,../unknown_faces\Jonathan_Edwards_0007.jpg,
Jonathan_Edwards,Jonathan_Edwards,True,../known_faces\Jonathan_Edwards\Jonathan_Edwards_0001.jpg,../unknown_faces\Jonathan_Edwards_0008.jpg,
Jonathan_Mostow,Jonathan_Mostow,True,../known_faces\Jonathan_Mostow\Jonathan_Mostow_0001.jpg,../unknown_faces\Jonathan_Mostow_0002.jpg,0.31798893213272095
Jong_Thae_Hwa,Jong_Thae_Hwa,True,../known_faces\Jong_Thae_Hwa\Jong_Thae_Hwa_0001.jpg,../unknown_faces\Jong_Thae_Hwa_0002.jpg,0.4293478727340698
Jong_Wook_Lee,Jong_Wook_Lee,True,../known_faces\Jong_Wook_Lee\Jong_Wook_Lee_0002.jpg,../unknown_faces\Jong_Wook_Lee_0003.jpg,0.11467931419610977
Jong_Wook_Lee,Jong_Wook_Lee,True,../known_faces\Jong_Wook_Lee\Jong_Wook_Lee_0002.jpg,../unknown_faces\Jong_Wook_Lee_0004.jpg,0.14112214744091034
Jon_Corzine,James_Smith,False,../known_faces\James_Smith\James_Smith_0001.jpg,../unknown_faces\Jon_Corzine_0002.jpg,
Jon_Corzine,Jon_Corzine,True,../known_faces\Jon_Corzine\Jon_Corzine_0001.jpg,../unknown_faces\Jon_Corzine_0003.jpg,
Jon_Gruden,Jon_Gruden,True,../known_faces\Jon_Gruden\Jon_Gruden_0003.jpg,../unknown_faces\Jon_Gruden_0004.jpg,0.3540278673171997
Jon_Gruden,Jon_Gruden,True,../known_faces\Jon_Gruden\Jon_Gruden_0002.jpg,../unknown_faces\Jon_Gruden_0005.jpg,0.3844870924949646
Jon_Gruden,Jon_Gruden,True,../known_faces\Jon_Gruden\Jon_Gruden_0003.jpg,../unknown_faces\Jon_Gruden_0006.jpg,0.4386027455329895
Jon_Gruden,Jon_Gruden,True,../known_faces\Jon_Gruden\Jon_Gruden_0002.jpg,../unknown_faces\Jon_Gruden_0007.jpg,0.3626408576965332
Jon_Voight,Jon_Voight,True,../known_faces\Jon_Voight\Jon_Voight_0001.jpg,../unknown_faces\Jon_Voight_0002.jpg,0.46420973539352417
Jon_Voight,Jon_Voight,True,../known_faces\Jon_Voight\Jon_Voight_0001.jpg,../unknown_faces\Jon_Voight_0003.jpg,0.36800646781921387
Jorge_Arce,Jorge_Arce,True,../known_faces\Jorge_Arce\Jorge_Arce_0001.jpg,../unknown_faces\Jorge_Arce_0002.jpg,0.3702777922153473
Jorge_Batlle,Jorge_Batlle,True,../known_faces\Jorge_Batlle\Jorge_Batlle_0001.jpg,../unknown_faces\Jorge_Batlle_0002.jpg,0.30256718397140503
Jorge_Batlle,Jorge_Batlle,True,../known_faces\Jorge_Batlle\Jorge_Batlle_0001.jpg,../unknown_faces\Jorge_Batlle_0003.jpg,
Jorge_Castaneda,Jorge_Castaneda,True,../known_faces\Jorge_Castaneda\Jorge_Castaneda_0001.jpg,../unknown_faces\Jorge_Castaneda_0002.jpg,
Jorge_Rodolfo_Canicoba_Corral,Jorge_Rodolfo_Canicoba_Corral,True,../known_faces\Jorge_Rodolfo_Canicoba_Corral\Jorge_Rodolfo_Canicoba_Corral_0001.jpg,../unknown_faces\Jorge_Rodolfo_Canicoba_Corral_0002.jpg,0.41264548897743225
Jorge_Valdano,Jorge_Valdano,True,../known_faces\Jorge_Valdano\Jorge_Valdano_0001.jpg,../unknown_faces\Jorge_Valdano_0002.jpg,0.4353349804878235
Joschka_Fischer,Joschka_Fischer,True,../known_faces\Joschka_Fischer\Joschka_Fischer_0009.jpg,../unknown_faces\Joschka_Fischer_0010.jpg,0.2772171199321747
Joschka_Fischer,Joschka_Fischer,True,../known_faces\Joschka_Fischer\Joschka_Fischer_0007.jpg,../unknown_faces\Joschka_Fischer_0011.jpg,0.36885738372802734
Joschka_Fischer,Joschka_Fischer,True,../known_faces\Joschka_Fischer\Joschka_Fischer_0009.jpg,../unknown_faces\Joschka_Fischer_0012.jpg,0.30884256958961487
Joschka_Fischer,Joschka_Fischer,True,../known_faces\Joschka_Fischer\Joschka_Fischer_0009.jpg,../unknown_faces\Joschka_Fischer_0013.jpg,0.22759364545345306
Joschka_Fischer,Joschka_Fischer,True,../known_faces\Joschka_Fischer\Joschka_Fischer_0009.jpg,../unknown_faces\Joschka_Fischer_0014.jpg,0.22392964363098145
Joschka_Fischer,Joschka_Fischer,True,../known_faces\Joschka_Fischer\Joschka_Fischer_0007.jpg,../unknown_faces\Joschka_Fischer_0015.jpg,0.23660388588905334
Joschka_Fischer,Joschka_Fischer,True,../known_faces\Joschka_Fischer\Joschka_Fischer_0009.jpg,../unknown_faces\Joschka_Fischer_0016.jpg,0.17506536841392517
Joschka_Fischer,Joschka_Fischer,True,../known_faces\Joschka_Fischer\Joschka_Fischer_0006.jpg,../unknown_faces\Joschka_Fischer_0017.jpg,0.3438434600830078
Joschka_Fischer,Joschka_Fischer,True,../known_faces\Joschka_Fischer\Joschka_Fischer_0009.jpg,../unknown_faces\Joschka_Fischer_0018.jpg,0.2427561730146408
Joschka_Fischer,Joschka_Fischer,True,../known_faces\Joschka_Fischer\Joschka_Fischer_0006.jpg,../unknown_faces\Joschka_Fischer_0019.jpg,0.4096793830394745
Joseph_Biden,Joseph_Biden,True,../known_faces\Joseph_Biden\Joseph_Biden_0001.jpg,../unknown_faces\Joseph_Biden_0003.jpg,0.46706700325012207
Joseph_Biden,Joseph_Biden,True,../known_faces\Joseph_Biden\Joseph_Biden_0001.jpg,../unknown_faces\Joseph_Biden_0004.jpg,0.348850280046463
Joseph_Biden,Joseph_Biden,True,../known_faces\Joseph_Biden\Joseph_Biden_0001.jpg,../unknown_faces\Joseph_Biden_0005.jpg,
Joseph_Blatter,Sepp_Blatter,False,../known_faces\Sepp_Blatter\Sepp_Blatter_0002.jpg,../unknown_faces\Joseph_Blatter_0002.jpg,0.28202345967292786
Joseph_Deiss,Joseph_Deiss,True,../known_faces\Joseph_Deiss\Joseph_Deiss_0001.jpg,../unknown_faces\Joseph_Deiss_0002.jpg,0.2246207892894745
Joseph_Deiss,Joseph_Deiss,True,../known_faces\Joseph_Deiss\Joseph_Deiss_0001.jpg,../unknown_faces\Joseph_Deiss_0003.jpg,
Joseph_Estrada,Joseph_Estrada,True,../known_faces\Joseph_Estrada\Joseph_Estrada_0001.jpg,../unknown_faces\Joseph_Estrada_0003.jpg,0.27149972319602966
Joseph_Estrada,Joseph_Estrada,True,../known_faces\Joseph_Estrada\Joseph_Estrada_0002.jpg,../unknown_faces\Joseph_Estrada_0004.jpg,0.158491849899292
Joseph_Ralston,Joseph_Ralston,True,../known_faces\Joseph_Ralston\Joseph_Ralston_0001.jpg,../unknown_faces\Joseph_Ralston_0002.jpg,0.4386897683143616
Jose_Canseco,Jose_Canseco,True,../known_faces\Jose_Canseco\Jose_Canseco_0001.jpg,../unknown_faces\Jose_Canseco_0002.jpg,
Jose_Canseco,Jose_Canseco,True,../known_faces\Jose_Canseco\Jose_Canseco_0001.jpg,../unknown_faces\Jose_Canseco_0003.jpg,0.47172755002975464
Jose_Dirceu,Jose_Dirceu,True,../known_faces\Jose_Dirceu\Jose_Dirceu_0001.jpg,../unknown_faces\Jose_Dirceu_0002.jpg,
Jose_Manuel_Durao_Barroso,Jose_Manuel_Durao_Barroso,True,../known_faces\Jose_Manuel_Durao_Barroso\Jose_Manuel_Durao_Barroso_0003.jpg,../unknown_faces\Jose_Manuel_Durao_Barroso_0004.jpg,0.3108031153678894
Jose_Manuel_Durao_Barroso,Jose_Manuel_Durao_Barroso,True,../known_faces\Jose_Manuel_Durao_Barroso\Jose_Manuel_Durao_Barroso_0002.jpg,../unknown_faces\Jose_Manuel_Durao_Barroso_0005.jpg,0.27072763442993164
Jose_Manuel_Durao_Barroso,Jose_Manuel_Durao_Barroso,True,../known_faces\Jose_Manuel_Durao_Barroso\Jose_Manuel_Durao_Barroso_0002.jpg,../unknown_faces\Jose_Manuel_Durao_Barroso_0006.jpg,0.46506524085998535
Jose_Maria_Aznar,Jose_Maria_Aznar,True,../known_faces\Jose_Maria_Aznar\Jose_Maria_Aznar_0003.jpg,../unknown_faces\Jose_Maria_Aznar_0012.jpg,0.3348325192928314
Jose_Maria_Aznar,Jose_Maria_Aznar,True,../known_faces\Jose_Maria_Aznar\Jose_Maria_Aznar_0004.jpg,../unknown_faces\Jose_Maria_Aznar_0013.jpg,0.27398163080215454
Jose_Maria_Aznar,Jose_Maria_Aznar,True,../known_faces\Jose_Maria_Aznar\Jose_Maria_Aznar_0003.jpg,../unknown_faces\Jose_Maria_Aznar_0014.jpg,0.20266419649124146
Jose_Maria_Aznar,Jose_Maria_Aznar,True,../known_faces\Jose_Maria_Aznar\Jose_Maria_Aznar_0003.jpg,../unknown_faces\Jose_Maria_Aznar_0015.jpg,0.24583837389945984
Jose_Maria_Aznar,Jose_Maria_Aznar,True,../known_faces\Jose_Maria_Aznar\Jose_Maria_Aznar_0001.jpg,../unknown_faces\Jose_Maria_Aznar_0016.jpg,0.18727156519889832
Jose_Maria_Aznar,Jose_Maria_Aznar,True,../known_faces\Jose_Maria_Aznar\Jose_Maria_Aznar_0003.jpg,../unknown_faces\Jose_Maria_Aznar_0017.jpg,0.24160775542259216
Jose_Maria_Aznar,Jose_Maria_Aznar,True,../known_faces\Jose_Maria_Aznar\Jose_Maria_Aznar_0010.jpg,../unknown_faces\Jose_Maria_Aznar_0018.jpg,0.28899669647216797
Jose_Maria_Aznar,Jose_Maria_Aznar,True,../known_faces\Jose_Maria_Aznar\Jose_Maria_Aznar_0004.jpg,../unknown_faces\Jose_Maria_Aznar_0019.jpg,0.2218599021434784
Jose_Maria_Aznar,Jose_Maria_Aznar,True,../known_faces\Jose_Maria_Aznar\Jose_Maria_Aznar_0005.jpg,../unknown_faces\Jose_Maria_Aznar_0020.jpg,0.2499942183494568
Jose_Maria_Aznar,Jose_Maria_Aznar,True,../known_faces\Jose_Maria_Aznar\Jose_Maria_Aznar_0011.jpg,../unknown_faces\Jose_Maria_Aznar_0021.jpg,0.103954017162323
Jose_Maria_Aznar,Jose_Maria_Aznar,True,../known_faces\Jose_Maria_Aznar\Jose_Maria_Aznar_0005.jpg,../unknown_faces\Jose_Maria_Aznar_0022.jpg,0.2912944555282593
Jose_Maria_Aznar,Jose_Maria_Aznar,True,../known_faces\Jose_Maria_Aznar\Jose_Maria_Aznar_0005.jpg,../unknown_faces\Jose_Maria_Aznar_0023.jpg,0.21972227096557617
Jose_Mourinho,Jose_Mourinho,True,../known_faces\Jose_Mourinho\Jose_Mourinho_0001.jpg,../unknown_faces\Jose_Mourinho_0002.jpg,0.40810030698776245
Jose_Sarney,Jose_Sarney,True,../known_faces\Jose_Sarney\Jose_Sarney_0001.jpg,../unknown_faces\Jose_Sarney_0002.jpg,
Jose_Sarney,Jose_Sarney,True,../known_faces\Jose_Sarney\Jose_Sarney_0001.jpg,../unknown_faces\Jose_Sarney_0003.jpg,0.30202654004096985
Jose_Serra,Jose_Serra,True,../known_faces\Jose_Serra\Jose_Serra_0002.jpg,../unknown_faces\Jose_Serra_0005.jpg,0.17212723195552826
Jose_Serra,Jose_Serra,True,../known_faces\Jose_Serra\Jose_Serra_0002.jpg,../unknown_faces\Jose_Serra_0006.jpg,0.22655493021011353
Jose_Serra,Jose_Serra,True,../known_faces\Jose_Serra\Jose_Serra_0001.jpg,../unknown_faces\Jose_Serra_0007.jpg,0.2081862986087799
Jose_Serra,Jose_Serra,True,../known_faces\Jose_Serra\Jose_Serra_0001.jpg,../unknown_faces\Jose_Serra_0008.jpg,0.20569300651550293
Jose_Serra,Jose_Serra,True,../known_faces\Jose_Serra\Jose_Serra_0002.jpg,../unknown_faces\Jose_Serra_0009.jpg,0.25299158692359924
Jose_Theodore,Jose_Theodore,True,../known_faces\Jose_Theodore\Jose_Theodore_0001.jpg,../unknown_faces\Jose_Theodore_0002.jpg,
Jose_Viegas_Filho,Jose_Viegas_Filho,True,../known_faces\Jose_Viegas_Filho\Jose_Viegas_Filho_0001.jpg,../unknown_faces\Jose_Viegas_Filho_0002.jpg,0.4568735361099243
Jo_Dee_Messina,Jo_Dee_Messina,True,../known_faces\Jo_Dee_Messina\Jo_Dee_Messina_0001.jpg,../unknown_faces\Jo_Dee_Messina_0002.jpg,
Juanes,Juanes,True,../known_faces\Juanes\Juanes_0001.jpg,../unknown_faces\Juanes_0002.jpg,0.3083534836769104
Juanes,Juanes,True,../known_faces\Juanes\Juanes_0001.jpg,../unknown_faces\Juanes_0003.jpg,0.4599543809890747
Juan_Carlos_Ferrero,Juan_Carlos_Ferrero,True,../known_faces\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0010.jpg,../unknown_faces\Juan_Carlos_Ferrero_0015.jpg,0.22746364772319794
Juan_Carlos_Ferrero,Juan_Carlos_Ferrero,True,../known_faces\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0010.jpg,../unknown_faces\Juan_Carlos_Ferrero_0016.jpg,0.20444731414318085
Juan_Carlos_Ferrero,Juan_Carlos_Ferrero,True,../known_faces\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0004.jpg,../unknown_faces\Juan_Carlos_Ferrero_0017.jpg,0.22382868826389313
Juan_Carlos_Ferrero,Juan_Carlos_Ferrero,True,../known_faces\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0002.jpg,../unknown_faces\Juan_Carlos_Ferrero_0018.jpg,0.2869044244289398
Juan_Carlos_Ferrero,Juan_Carlos_Ferrero,True,../known_faces\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0002.jpg,../unknown_faces\Juan_Carlos_Ferrero_0019.jpg,
Juan_Carlos_Ferrero,Juan_Carlos_Ferrero,True,../known_faces\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0006.jpg,../unknown_faces\Juan_Carlos_Ferrero_0020.jpg,0.23020492494106293
Juan_Carlos_Ferrero,Juan_Carlos_Ferrero,True,../known_faces\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0009.jpg,../unknown_faces\Juan_Carlos_Ferrero_0021.jpg,
Juan_Carlos_Ferrero,Juan_Carlos_Ferrero,True,../known_faces\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0003.jpg,../unknown_faces\Juan_Carlos_Ferrero_0022.jpg,0.427819162607193
Juan_Carlos_Ferrero,Juan_Carlos_Ferrero,True,../known_faces\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0006.jpg,../unknown_faces\Juan_Carlos_Ferrero_0023.jpg,
Juan_Carlos_Ferrero,Juan_Carlos_Ferrero,True,../known_faces\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0009.jpg,../unknown_faces\Juan_Carlos_Ferrero_0024.jpg,0.21973268687725067
Juan_Carlos_Ferrero,Juan_Carlos_Ferrero,True,../known_faces\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0009.jpg,../unknown_faces\Juan_Carlos_Ferrero_0025.jpg,0.3050364851951599
Juan_Carlos_Ferrero,Juan_Carlos_Ferrero,True,../known_faces\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0013.jpg,../unknown_faces\Juan_Carlos_Ferrero_0026.jpg,0.3416822552680969
Juan_Carlos_Ferrero,Juan_Carlos_Ferrero,True,../known_faces\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0013.jpg,../unknown_faces\Juan_Carlos_Ferrero_0027.jpg,0.15119726955890656
Juan_Carlos_Ferrero,Juan_Carlos_Ferrero,True,../known_faces\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0010.jpg,../unknown_faces\Juan_Carlos_Ferrero_0028.jpg,0.2797403931617737
Juan_Ignacio_Chela,Juan_Ignacio_Chela,True,../known_faces\Juan_Ignacio_Chela\Juan_Ignacio_Chela_0001.jpg,../unknown_faces\Juan_Ignacio_Chela_0002.jpg,0.42594781517982483
Juan_Ignacio_Chela,Juan_Ignacio_Chela,True,../known_faces\Juan_Ignacio_Chela\Juan_Ignacio_Chela_0001.jpg,../unknown_faces\Juan_Ignacio_Chela_0003.jpg,0.3885965645313263
Juan_Manuel_Marquez,Juan_Manuel_Marquez,True,../known_faces\Juan_Manuel_Marquez\Juan_Manuel_Marquez_0001.jpg,../unknown_faces\Juan_Manuel_Marquez_0002.jpg,0.35694941878318787
Juan_Manuel_Marquez,Juan_Manuel_Marquez,True,../known_faces\Juan_Manuel_Marquez\Juan_Manuel_Marquez_0001.jpg,../unknown_faces\Juan_Manuel_Marquez_0003.jpg,0.2430500090122223
Juan_Pablo_Montoya,Juan_Pablo_Montoya,True,../known_faces\Juan_Pablo_Montoya\Juan_Pablo_Montoya_0003.jpg,../unknown_faces\Juan_Pablo_Montoya_0005.jpg,
Juan_Pablo_Montoya,Juan_Pablo_Montoya,True,../known_faces\Juan_Pablo_Montoya\Juan_Pablo_Montoya_0002.jpg,../unknown_faces\Juan_Pablo_Montoya_0006.jpg,
Juan_Pablo_Montoya,Juan_Pablo_Montoya,True,../known_faces\Juan_Pablo_Montoya\Juan_Pablo_Montoya_0004.jpg,../unknown_faces\Juan_Pablo_Montoya_0007.jpg,0.4397260844707489
Juan_Pablo_Montoya,Juan_Pablo_Montoya,True,../known_faces\Juan_Pablo_Montoya\Juan_Pablo_Montoya_0004.jpg,../unknown_faces\Juan_Pablo_Montoya_0008.jpg,
Juan_Valencia_Osorio,Juan_Valencia_Osorio,True,../known_faces\Juan_Valencia_Osorio\Juan_Valencia_Osorio_0001.jpg,../unknown_faces\Juan_Valencia_Osorio_0002.jpg,
Jude_Law,Jude_Law,True,../known_faces\Jude_Law\Jude_Law_0001.jpg,../unknown_faces\Jude_Law_0002.jpg,
Judi_Dench,Ali_Naimi,False,../known_faces\Ali_Naimi\Ali_Naimi_0003.jpg,../unknown_faces\Judi_Dench_0002.jpg,
Judy_Genshaft,Judy_Genshaft,True,../known_faces\Judy_Genshaft\Judy_Genshaft_0001.jpg,../unknown_faces\Judy_Genshaft_0002.jpg,0.341483473777771
Juergen_Peters,Juergen_Peters,True,../known_faces\Juergen_Peters\Juergen_Peters_0001.jpg,../unknown_faces\Juergen_Peters_0002.jpg,0.31289657950401306
Julianna_Margulies,Mohammed_Baqir_al-Hakim,False,../known_faces\Mohammed_Baqir_al-Hakim\Mohammed_Baqir_al-Hakim_0001.jpg,../unknown_faces\Julianna_Margulies_0002.jpg,
Julianne_Moore,Julianne_Moore,True,../known_faces\Julianne_Moore\Julianne_Moore_0009.jpg,../unknown_faces\Julianne_Moore_0010.jpg,0.4939817786216736
Julianne_Moore,Julianne_Moore,True,../known_faces\Julianne_Moore\Julianne_Moore_0007.jpg,../unknown_faces\Julianne_Moore_0011.jpg,0.4168145954608917
Julianne_Moore,Julianne_Moore,True,../known_faces\Julianne_Moore\Julianne_Moore_0003.jpg,../unknown_faces\Julianne_Moore_0012.jpg,0.41355663537979126
Julianne_Moore,Julianne_Moore,True,../known_faces\Julianne_Moore\Julianne_Moore_0005.jpg,../unknown_faces\Julianne_Moore_0013.jpg,0.3495219945907593
Julianne_Moore,Julianne_Moore,True,../known_faces\Julianne_Moore\Julianne_Moore_0003.jpg,../unknown_faces\Julianne_Moore_0014.jpg,0.2991107702255249
Julianne_Moore,Julianne_Moore,True,../known_faces\Julianne_Moore\Julianne_Moore_0007.jpg,../unknown_faces\Julianne_Moore_0015.jpg,0.362201452255249
Julianne_Moore,Stephen_Daldry,False,../known_faces\Stephen_Daldry\Stephen_Daldry_0001.jpg,../unknown_faces\Julianne_Moore_0016.jpg,0.34768497943878174
Julianne_Moore,Julianne_Moore,True,../known_faces\Julianne_Moore\Julianne_Moore_0009.jpg,../unknown_faces\Julianne_Moore_0017.jpg,0.3781545162200928
Julianne_Moore,Julianne_Moore,True,../known_faces\Julianne_Moore\Julianne_Moore_0003.jpg,../unknown_faces\Julianne_Moore_0018.jpg,0.4511420726776123
Julianne_Moore,Julianne_Moore,True,../known_faces\Julianne_Moore\Julianne_Moore_0003.jpg,../unknown_faces\Julianne_Moore_0019.jpg,0.3878592252731323
Julia_Tymoshenko,Jean_Carnahan,False,../known_faces\Jean_Carnahan\Jean_Carnahan_0001.jpg,../unknown_faces\Julia_Tymoshenko_0002.jpg,
Julia_Tymoshenko,Naomi_Watts,False,../known_faces\Naomi_Watts\Naomi_Watts_0008.jpg,../unknown_faces\Julia_Tymoshenko_0003.jpg,
Julie_Gerberding,Julie_Gerberding,True,../known_faces\Julie_Gerberding\Julie_Gerberding_0005.jpg,../unknown_faces\Julie_Gerberding_0008.jpg,0.11289258301258087
Julie_Gerberding,Julie_Gerberding,True,../known_faces\Julie_Gerberding\Julie_Gerberding_0002.jpg,../unknown_faces\Julie_Gerberding_0009.jpg,0.10090731084346771
Julie_Gerberding,Julie_Gerberding,True,../known_faces\Julie_Gerberding\Julie_Gerberding_0001.jpg,../unknown_faces\Julie_Gerberding_0010.jpg,0.15363764762878418
Julie_Gerberding,Julie_Gerberding,True,../known_faces\Julie_Gerberding\Julie_Gerberding_0007.jpg,../unknown_faces\Julie_Gerberding_0011.jpg,0.18052035570144653
Julie_Gerberding,Julie_Gerberding,True,../known_faces\Julie_Gerberding\Julie_Gerberding_0001.jpg,../unknown_faces\Julie_Gerberding_0012.jpg,0.1992865651845932
Julie_Gerberding,Julie_Gerberding,True,../known_faces\Julie_Gerberding\Julie_Gerberding_0005.jpg,../unknown_faces\Julie_Gerberding_0013.jpg,0.2442600429058075
Julie_Gerberding,Julie_Gerberding,True,../known_faces\Julie_Gerberding\Julie_Gerberding_0002.jpg,../unknown_faces\Julie_Gerberding_0014.jpg,0.3018425703048706
Julie_Gerberding,Julie_Gerberding,True,../known_faces\Julie_Gerberding\Julie_Gerberding_0006.jpg,../unknown_faces\Julie_Gerberding_0015.jpg,0.11807620525360107
Julie_Taymor,Julie_Taymor,True,../known_faces\Julie_Taymor\Julie_Taymor_0001.jpg,../unknown_faces\Julie_Taymor_0002.jpg,0.2460697889328003
Julio_Iglesias_Jr,Julio_Iglesias_Jr,True,../known_faces\Julio_Iglesias_Jr\Julio_Iglesias_Jr_0001.jpg,../unknown_faces\Julio_Iglesias_Jr_0002.jpg,0.37022024393081665
Junichiro_Koizumi,Junichiro_Koizumi,True,../known_faces\Junichiro_Koizumi\Junichiro_Koizumi_0004.jpg,../unknown_faces\Junichiro_Koizumi_0031.jpg,0.1843416839838028
Junichiro_Koizumi,Junichiro_Koizumi,True,../known_faces\Junichiro_Koizumi\Junichiro_Koizumi_0019.jpg,../unknown_faces\Junichiro_Koizumi_0032.jpg,0.22130003571510315
Junichiro_Koizumi,Junichiro_Koizumi,True,../known_faces\Junichiro_Koizumi\Junichiro_Koizumi_0023.jpg,../unknown_faces\Junichiro_Koizumi_0033.jpg,0.11895447224378586
Junichiro_Koizumi,Junichiro_Koizumi,True,../known_faces\Junichiro_Koizumi\Junichiro_Koizumi_0023.jpg,../unknown_faces\Junichiro_Koizumi_0034.jpg,0.10942402482032776
Junichiro_Koizumi,Junichiro_Koizumi,True,../known_faces\Junichiro_Koizumi\Junichiro_Koizumi_0019.jpg,../unknown_faces\Junichiro_Koizumi_0035.jpg,0.11492713540792465
Junichiro_Koizumi,Junichiro_Koizumi,True,../known_faces\Junichiro_Koizumi\Junichiro_Koizumi_0026.jpg,../unknown_faces\Junichiro_Koizumi_0036.jpg,0.14675451815128326
Junichiro_Koizumi,Junichiro_Koizumi,True,../known_faces\Junichiro_Koizumi\Junichiro_Koizumi_0019.jpg,../unknown_faces\Junichiro_Koizumi_0037.jpg,0.09128834307193756
Junichiro_Koizumi,Junichiro_Koizumi,True,../known_faces\Junichiro_Koizumi\Junichiro_Koizumi_0026.jpg,../unknown_faces\Junichiro_Koizumi_0038.jpg,0.1452838033437729
Junichiro_Koizumi,Junichiro_Koizumi,True,../known_faces\Junichiro_Koizumi\Junichiro_Koizumi_0003.jpg,../unknown_faces\Junichiro_Koizumi_0039.jpg,0.17405183613300323
