actual_name,predicted_name,is_correct,predicted_image_path,known_image_path
Hosni_Mubarak,Hosni_Mubarak,True,../known_faces\Hosni_Mubarak\Hosni_Mubarak_0003.jpg,../unknown_faces\Hosni_Mubarak_0009.jpg
Howard_Dean,Howard_Dean,True,../known_faces\Howard_Dean\Howard_Dean_0004.jpg,../unknown_faces\Howard_Dean_0007.jpg
Howard_Dean,Howard_Dean,True,../known_faces\Howard_Dean\Howard_Dean_0002.jpg,../unknown_faces\Howard_Dean_0008.jpg
Howard_Dean,Howard_Dean,True,../known_faces\Howard_Dean\Howard_Dean_0001.jpg,../unknown_faces\Howard_Dean_0009.jpg
Howard_Dean,Howard_Dean,True,../known_faces\Howard_Dean\Howard_Dean_0002.jpg,../unknown_faces\Howard_Dean_0010.jpg
Howard_Dean,Howard_Dean,True,../known_faces\Howard_Dean\Howard_Dean_0004.jpg,../unknown_faces\Howard_Dean_0011.jpg
Howard_Dean,Howard_Dean,True,../known_faces\Howard_Dean\Howard_Dean_0005.jpg,../unknown_faces\Howard_Dean_0012.jpg
Howard_Schultz,Howard_Schultz,True,../known_faces\Howard_Schultz\Howard_Schultz_0001.jpg,../unknown_faces\Howard_Schultz_0002.jpg
Howard_Smith,Duane_Lee_Chapman,False,../known_faces\Duane_Lee_Chapman\Duane_Lee_Chapman_0001.jpg,../unknown_faces\Howard_Smith_0002.jpg
Hugh_Grant,Hugh_Grant,True,../known_faces\Hugh_Grant\Hugh_Grant_0001.jpg,../unknown_faces\Hugh_Grant_0005.jpg
Hugh_Grant,Hugh_Grant,True,../known_faces\Hugh_Grant\Hugh_Grant_0001.jpg,../unknown_faces\Hugh_Grant_0006.jpg
Hugh_Grant,Hugh_Grant,True,../known_faces\Hugh_Grant\Hugh_Grant_0004.jpg,../unknown_faces\Hugh_Grant_0007.jpg
Hugh_Grant,Jennifer_Capriati,False,../known_faces\Jennifer_Capriati\Jennifer_Capriati_0013.jpg,../unknown_faces\Hugh_Grant_0008.jpg
Hugh_Grant,Hugh_Grant,True,../known_faces\Hugh_Grant\Hugh_Grant_0004.jpg,../unknown_faces\Hugh_Grant_0009.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0019.jpg,../unknown_faces\Hugo_Chavez_0036.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0035.jpg,../unknown_faces\Hugo_Chavez_0037.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0035.jpg,../unknown_faces\Hugo_Chavez_0038.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0014.jpg,../unknown_faces\Hugo_Chavez_0039.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0035.jpg,../unknown_faces\Hugo_Chavez_0040.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0008.jpg,../unknown_faces\Hugo_Chavez_0041.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0020.jpg,../unknown_faces\Hugo_Chavez_0042.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0035.jpg,../unknown_faces\Hugo_Chavez_0043.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0026.jpg,../unknown_faces\Hugo_Chavez_0044.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0026.jpg,../unknown_faces\Hugo_Chavez_0045.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0032.jpg,../unknown_faces\Hugo_Chavez_0046.jpg
Hugo_Chavez,Alvaro_Uribe,False,../known_faces\Alvaro_Uribe\Alvaro_Uribe_0012.jpg,../unknown_faces\Hugo_Chavez_0047.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0023.jpg,../unknown_faces\Hugo_Chavez_0048.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0033.jpg,../unknown_faces\Hugo_Chavez_0049.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0031.jpg,../unknown_faces\Hugo_Chavez_0050.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0023.jpg,../unknown_faces\Hugo_Chavez_0051.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0023.jpg,../unknown_faces\Hugo_Chavez_0052.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0035.jpg,../unknown_faces\Hugo_Chavez_0053.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0023.jpg,../unknown_faces\Hugo_Chavez_0054.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0025.jpg,../unknown_faces\Hugo_Chavez_0055.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0035.jpg,../unknown_faces\Hugo_Chavez_0056.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0028.jpg,../unknown_faces\Hugo_Chavez_0057.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0023.jpg,../unknown_faces\Hugo_Chavez_0058.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0023.jpg,../unknown_faces\Hugo_Chavez_0059.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0005.jpg,../unknown_faces\Hugo_Chavez_0060.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0021.jpg,../unknown_faces\Hugo_Chavez_0061.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0023.jpg,../unknown_faces\Hugo_Chavez_0062.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0023.jpg,../unknown_faces\Hugo_Chavez_0063.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0023.jpg,../unknown_faces\Hugo_Chavez_0064.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0015.jpg,../unknown_faces\Hugo_Chavez_0065.jpg
Hugo_Chavez,Al_Davis,False,../known_faces\Al_Davis\Al_Davis_0001.jpg,../unknown_faces\Hugo_Chavez_0066.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0035.jpg,../unknown_faces\Hugo_Chavez_0067.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0026.jpg,../unknown_faces\Hugo_Chavez_0068.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0008.jpg,../unknown_faces\Hugo_Chavez_0069.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0032.jpg,../unknown_faces\Hugo_Chavez_0070.jpg
Hugo_Chavez,Hugo_Chavez,True,../known_faces\Hugo_Chavez\Hugo_Chavez_0008.jpg,../unknown_faces\Hugo_Chavez_0071.jpg
Hun_Sen,Hun_Sen,True,../known_faces\Hun_Sen\Hun_Sen_0002.jpg,../unknown_faces\Hun_Sen_0003.jpg
Hun_Sen,Hun_Sen,True,../known_faces\Hun_Sen\Hun_Sen_0002.jpg,../unknown_faces\Hun_Sen_0004.jpg
Hu_Jintao,Hu_Jintao,True,../known_faces\Hu_Jintao\Hu_Jintao_0004.jpg,../unknown_faces\Hu_Jintao_0008.jpg
Hu_Jintao,Hu_Jintao,True,../known_faces\Hu_Jintao\Hu_Jintao_0002.jpg,../unknown_faces\Hu_Jintao_0009.jpg
Hu_Jintao,Hu_Jintao,True,../known_faces\Hu_Jintao\Hu_Jintao_0006.jpg,../unknown_faces\Hu_Jintao_0010.jpg
Hu_Jintao,Hu_Jintao,True,../known_faces\Hu_Jintao\Hu_Jintao_0006.jpg,../unknown_faces\Hu_Jintao_0011.jpg
Hu_Jintao,Hu_Jintao,True,../known_faces\Hu_Jintao\Hu_Jintao_0006.jpg,../unknown_faces\Hu_Jintao_0012.jpg
Hu_Jintao,Hu_Jintao,True,../known_faces\Hu_Jintao\Hu_Jintao_0006.jpg,../unknown_faces\Hu_Jintao_0013.jpg
Hu_Jintao,Hu_Jintao,True,../known_faces\Hu_Jintao\Hu_Jintao_0004.jpg,../unknown_faces\Hu_Jintao_0014.jpg
Hu_Jintao,Hu_Jintao,True,../known_faces\Hu_Jintao\Hu_Jintao_0006.jpg,../unknown_faces\Hu_Jintao_0015.jpg
Iain_Duncan_Smith,Iain_Duncan_Smith,True,../known_faces\Iain_Duncan_Smith\Iain_Duncan_Smith_0002.jpg,../unknown_faces\Iain_Duncan_Smith_0003.jpg
Iain_Duncan_Smith,Iain_Duncan_Smith,True,../known_faces\Iain_Duncan_Smith\Iain_Duncan_Smith_0001.jpg,../unknown_faces\Iain_Duncan_Smith_0004.jpg
Ian_McKellen,Franz_Muentefering,False,../known_faces\Franz_Muentefering\Franz_Muentefering_0001.jpg,../unknown_faces\Ian_McKellen_0002.jpg
Ian_McKellen,Jean-Claude_Braquet,False,../known_faces\Jean-Claude_Braquet\Jean-Claude_Braquet_0001.jpg,../unknown_faces\Ian_McKellen_0003.jpg
Ian_Thorpe,Ian_Thorpe,True,../known_faces\Ian_Thorpe\Ian_Thorpe_0003.jpg,../unknown_faces\Ian_Thorpe_0006.jpg
Ian_Thorpe,Ian_Thorpe,True,../known_faces\Ian_Thorpe\Ian_Thorpe_0001.jpg,../unknown_faces\Ian_Thorpe_0007.jpg
Ian_Thorpe,Ian_Thorpe,True,../known_faces\Ian_Thorpe\Ian_Thorpe_0003.jpg,../unknown_faces\Ian_Thorpe_0008.jpg
Ian_Thorpe,Ian_Thorpe,True,../known_faces\Ian_Thorpe\Ian_Thorpe_0001.jpg,../unknown_faces\Ian_Thorpe_0009.jpg
Ian_Thorpe,Ian_Thorpe,True,../known_faces\Ian_Thorpe\Ian_Thorpe_0001.jpg,../unknown_faces\Ian_Thorpe_0010.jpg
Iban_Mayo,Iban_Mayo,True,../known_faces\Iban_Mayo\Iban_Mayo_0001.jpg,../unknown_faces\Iban_Mayo_0002.jpg
Ibrahim_Jaafari,Ibrahim_Jaafari,True,../known_faces\Ibrahim_Jaafari\Ibrahim_Jaafari_0001.jpg,../unknown_faces\Ibrahim_Jaafari_0002.jpg
Igor_Ivanov,Igor_Ivanov,True,../known_faces\Igor_Ivanov\Igor_Ivanov_0003.jpg,../unknown_faces\Igor_Ivanov_0011.jpg
Igor_Ivanov,Igor_Ivanov,True,../known_faces\Igor_Ivanov\Igor_Ivanov_0003.jpg,../unknown_faces\Igor_Ivanov_0012.jpg
Igor_Ivanov,Igor_Ivanov,True,../known_faces\Igor_Ivanov\Igor_Ivanov_0009.jpg,../unknown_faces\Igor_Ivanov_0013.jpg
Igor_Ivanov,Igor_Ivanov,True,../known_faces\Igor_Ivanov\Igor_Ivanov_0007.jpg,../unknown_faces\Igor_Ivanov_0014.jpg
Igor_Ivanov,Igor_Ivanov,True,../known_faces\Igor_Ivanov\Igor_Ivanov_0009.jpg,../unknown_faces\Igor_Ivanov_0015.jpg
Igor_Ivanov,Igor_Ivanov,True,../known_faces\Igor_Ivanov\Igor_Ivanov_0009.jpg,../unknown_faces\Igor_Ivanov_0016.jpg
Igor_Ivanov,Igor_Ivanov,True,../known_faces\Igor_Ivanov\Igor_Ivanov_0009.jpg,../unknown_faces\Igor_Ivanov_0017.jpg
Igor_Ivanov,Igor_Ivanov,True,../known_faces\Igor_Ivanov\Igor_Ivanov_0010.jpg,../unknown_faces\Igor_Ivanov_0018.jpg
Igor_Ivanov,Igor_Ivanov,True,../known_faces\Igor_Ivanov\Igor_Ivanov_0010.jpg,../unknown_faces\Igor_Ivanov_0019.jpg
Igor_Ivanov,Igor_Ivanov,True,../known_faces\Igor_Ivanov\Igor_Ivanov_0009.jpg,../unknown_faces\Igor_Ivanov_0020.jpg
Ilan_Ramon,Ilan_Ramon,True,../known_faces\Ilan_Ramon\Ilan_Ramon_0001.jpg,../unknown_faces\Ilan_Ramon_0002.jpg
Ilan_Ramon,Ilan_Ramon,True,../known_faces\Ilan_Ramon\Ilan_Ramon_0001.jpg,../unknown_faces\Ilan_Ramon_0003.jpg
Imad_Moustapha,Imad_Moustapha,True,../known_faces\Imad_Moustapha\Imad_Moustapha_0001.jpg,../unknown_faces\Imad_Moustapha_0002.jpg
Inam-ul-Haq,Inam-ul-Haq,True,../known_faces\Inam-ul-Haq\Inam-ul-Haq_0001.jpg,../unknown_faces\Inam-ul-Haq_0002.jpg
Inocencio_Arias,Inocencio_Arias,True,../known_faces\Inocencio_Arias\Inocencio_Arias_0001.jpg,../unknown_faces\Inocencio_Arias_0002.jpg
Intisar_Ajouri,Kifah_Ajouri,False,../known_faces\Kifah_Ajouri\Kifah_Ajouri_0001.jpg,../unknown_faces\Intisar_Ajouri_0002.jpg
Intisar_Ajouri,Intisar_Ajouri,True,../known_faces\Intisar_Ajouri\Intisar_Ajouri_0001.jpg,../unknown_faces\Intisar_Ajouri_0003.jpg
Isabella_Rossellini,Isabella_Rossellini,True,../known_faces\Isabella_Rossellini\Isabella_Rossellini_0001.jpg,../unknown_faces\Isabella_Rossellini_0002.jpg
Isabella_Rossellini,Isabella_Rossellini,True,../known_faces\Isabella_Rossellini\Isabella_Rossellini_0001.jpg,../unknown_faces\Isabella_Rossellini_0003.jpg
Isabelle_Huppert,Isabelle_Huppert,True,../known_faces\Isabelle_Huppert\Isabelle_Huppert_0001.jpg,../unknown_faces\Isabelle_Huppert_0002.jpg
Isaiah_Washington,Isaiah_Washington,True,../known_faces\Isaiah_Washington\Isaiah_Washington_0001.jpg,../unknown_faces\Isaiah_Washington_0002.jpg
Ishaq_Shahryar,Ishaq_Shahryar,True,../known_faces\Ishaq_Shahryar\Ishaq_Shahryar_0001.jpg,../unknown_faces\Ishaq_Shahryar_0002.jpg
Ismail_Merchant,Ismail_Merchant,True,../known_faces\Ismail_Merchant\Ismail_Merchant_0001.jpg,../unknown_faces\Ismail_Merchant_0002.jpg
Iva_Majoli,Iva_Majoli,True,../known_faces\Iva_Majoli\Iva_Majoli_0001.jpg,../unknown_faces\Iva_Majoli_0002.jpg
Jackie_Chan,Jackie_Chan,True,../known_faces\Jackie_Chan\Jackie_Chan_0001.jpg,../unknown_faces\Jackie_Chan_0007.jpg
Jackie_Chan,Jackie_Chan,True,../known_faces\Jackie_Chan\Jackie_Chan_0001.jpg,../unknown_faces\Jackie_Chan_0008.jpg
Jackie_Chan,Jackie_Chan,True,../known_faces\Jackie_Chan\Jackie_Chan_0001.jpg,../unknown_faces\Jackie_Chan_0009.jpg
Jackie_Chan,Jackie_Chan,True,../known_faces\Jackie_Chan\Jackie_Chan_0003.jpg,../unknown_faces\Jackie_Chan_0010.jpg
Jackie_Chan,Jackie_Chan,True,../known_faces\Jackie_Chan\Jackie_Chan_0001.jpg,../unknown_faces\Jackie_Chan_0011.jpg
Jackie_Chan,Jackie_Chan,True,../known_faces\Jackie_Chan\Jackie_Chan_0001.jpg,../unknown_faces\Jackie_Chan_0012.jpg
Jackie_Chan,Jackie_Chan,True,../known_faces\Jackie_Chan\Jackie_Chan_0001.jpg,../unknown_faces\Jackie_Chan_0013.jpg
Jack_Grubman,Jack_Grubman,True,../known_faces\Jack_Grubman\Jack_Grubman_0001.jpg,../unknown_faces\Jack_Grubman_0002.jpg
Jack_Nicholson,Ariel_Sharon,False,../known_faces\Ariel_Sharon\Ariel_Sharon_0030.jpg,../unknown_faces\Jack_Nicholson_0002.jpg
Jack_Nicholson,George_W_Bush,False,../known_faces\George_W_Bush\George_W_Bush_0176.jpg,../unknown_faces\Jack_Nicholson_0003.jpg
Jack_Straw,Jack_Straw,True,../known_faces\Jack_Straw\Jack_Straw_0010.jpg,../unknown_faces\Jack_Straw_0015.jpg
Jack_Straw,Jack_Straw,True,../known_faces\Jack_Straw\Jack_Straw_0008.jpg,../unknown_faces\Jack_Straw_0016.jpg
Jack_Straw,Jack_Straw,True,../known_faces\Jack_Straw\Jack_Straw_0010.jpg,../unknown_faces\Jack_Straw_0017.jpg
Jack_Straw,Jack_Straw,True,../known_faces\Jack_Straw\Jack_Straw_0007.jpg,../unknown_faces\Jack_Straw_0018.jpg
Jack_Straw,Jack_Straw,True,../known_faces\Jack_Straw\Jack_Straw_0008.jpg,../unknown_faces\Jack_Straw_0019.jpg
Jack_Straw,Jack_Straw,True,../known_faces\Jack_Straw\Jack_Straw_0008.jpg,../unknown_faces\Jack_Straw_0020.jpg
Jack_Straw,Jack_Straw,True,../known_faces\Jack_Straw\Jack_Straw_0001.jpg,../unknown_faces\Jack_Straw_0021.jpg
Jack_Straw,Jack_Straw,True,../known_faces\Jack_Straw\Jack_Straw_0010.jpg,../unknown_faces\Jack_Straw_0022.jpg
Jack_Straw,Jack_Straw,True,../known_faces\Jack_Straw\Jack_Straw_0007.jpg,../unknown_faces\Jack_Straw_0023.jpg
Jack_Straw,Jack_Straw,True,../known_faces\Jack_Straw\Jack_Straw_0008.jpg,../unknown_faces\Jack_Straw_0024.jpg
Jack_Straw,Jack_Straw,True,../known_faces\Jack_Straw\Jack_Straw_0008.jpg,../unknown_faces\Jack_Straw_0025.jpg
Jack_Straw,Jack_Straw,True,../known_faces\Jack_Straw\Jack_Straw_0008.jpg,../unknown_faces\Jack_Straw_0026.jpg
Jack_Straw,Jack_Straw,True,../known_faces\Jack_Straw\Jack_Straw_0010.jpg,../unknown_faces\Jack_Straw_0027.jpg
Jack_Straw,Jack_Straw,True,../known_faces\Jack_Straw\Jack_Straw_0008.jpg,../unknown_faces\Jack_Straw_0028.jpg
Jacqueline_Obradors,Jacqueline_Obradors,True,../known_faces\Jacqueline_Obradors\Jacqueline_Obradors_0001.jpg,../unknown_faces\Jacqueline_Obradors_0002.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0018.jpg,../unknown_faces\Jacques_Chirac_0027.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0001.jpg,../unknown_faces\Jacques_Chirac_0028.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0026.jpg,../unknown_faces\Jacques_Chirac_0029.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0024.jpg,../unknown_faces\Jacques_Chirac_0030.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0001.jpg,../unknown_faces\Jacques_Chirac_0031.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0001.jpg,../unknown_faces\Jacques_Chirac_0032.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0014.jpg,../unknown_faces\Jacques_Chirac_0033.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0024.jpg,../unknown_faces\Jacques_Chirac_0034.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0011.jpg,../unknown_faces\Jacques_Chirac_0035.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0008.jpg,../unknown_faces\Jacques_Chirac_0036.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0001.jpg,../unknown_faces\Jacques_Chirac_0037.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0001.jpg,../unknown_faces\Jacques_Chirac_0038.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0008.jpg,../unknown_faces\Jacques_Chirac_0039.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0022.jpg,../unknown_faces\Jacques_Chirac_0040.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0018.jpg,../unknown_faces\Jacques_Chirac_0041.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0008.jpg,../unknown_faces\Jacques_Chirac_0042.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0021.jpg,../unknown_faces\Jacques_Chirac_0043.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0025.jpg,../unknown_faces\Jacques_Chirac_0044.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0022.jpg,../unknown_faces\Jacques_Chirac_0045.jpg
Jacques_Chirac,Debbie_Reynolds,False,../known_faces\Debbie_Reynolds\Debbie_Reynolds_0002.jpg,../unknown_faces\Jacques_Chirac_0046.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0002.jpg,../unknown_faces\Jacques_Chirac_0047.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0005.jpg,../unknown_faces\Jacques_Chirac_0048.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0001.jpg,../unknown_faces\Jacques_Chirac_0049.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0013.jpg,../unknown_faces\Jacques_Chirac_0050.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0024.jpg,../unknown_faces\Jacques_Chirac_0051.jpg
Jacques_Chirac,Jacques_Chirac,True,../known_faces\Jacques_Chirac\Jacques_Chirac_0024.jpg,../unknown_faces\Jacques_Chirac_0052.jpg
Jacques_Rogge,Jacques_Rogge,True,../known_faces\Jacques_Rogge\Jacques_Rogge_0002.jpg,../unknown_faces\Jacques_Rogge_0006.jpg
Jacques_Rogge,Jacques_Rogge,True,../known_faces\Jacques_Rogge\Jacques_Rogge_0004.jpg,../unknown_faces\Jacques_Rogge_0007.jpg
Jacques_Rogge,Jacques_Rogge,True,../known_faces\Jacques_Rogge\Jacques_Rogge_0002.jpg,../unknown_faces\Jacques_Rogge_0008.jpg
Jacques_Rogge,Jacques_Rogge,True,../known_faces\Jacques_Rogge\Jacques_Rogge_0003.jpg,../unknown_faces\Jacques_Rogge_0009.jpg
Jacques_Rogge,Jacques_Rogge,True,../known_faces\Jacques_Rogge\Jacques_Rogge_0003.jpg,../unknown_faces\Jacques_Rogge_0010.jpg
Jada_Pinkett_Smith,Jada_Pinkett_Smith,True,../known_faces\Jada_Pinkett_Smith\Jada_Pinkett_Smith_0001.jpg,../unknown_faces\Jada_Pinkett_Smith_0002.jpg
Jake_Gyllenhaal,Jake_Gyllenhaal,True,../known_faces\Jake_Gyllenhaal\Jake_Gyllenhaal_0001.jpg,../unknown_faces\Jake_Gyllenhaal_0003.jpg
Jake_Gyllenhaal,Jake_Gyllenhaal,True,../known_faces\Jake_Gyllenhaal\Jake_Gyllenhaal_0001.jpg,../unknown_faces\Jake_Gyllenhaal_0004.jpg
Jake_Gyllenhaal,Jake_Gyllenhaal,True,../known_faces\Jake_Gyllenhaal\Jake_Gyllenhaal_0001.jpg,../unknown_faces\Jake_Gyllenhaal_0005.jpg
James_Blake,James_Blake,True,../known_faces\James_Blake\James_Blake_0004.jpg,../unknown_faces\James_Blake_0008.jpg
James_Blake,James_Blake,True,../known_faces\James_Blake\James_Blake_0003.jpg,../unknown_faces\James_Blake_0009.jpg
James_Blake,James_Blake,True,../known_faces\James_Blake\James_Blake_0004.jpg,../unknown_faces\James_Blake_0010.jpg
James_Blake,James_Blake,True,../known_faces\James_Blake\James_Blake_0007.jpg,../unknown_faces\James_Blake_0011.jpg
James_Blake,James_Blake,True,../known_faces\James_Blake\James_Blake_0004.jpg,../unknown_faces\James_Blake_0012.jpg
James_Blake,James_Blake,True,../known_faces\James_Blake\James_Blake_0002.jpg,../unknown_faces\James_Blake_0013.jpg
James_Blake,James_Blake,True,../known_faces\James_Blake\James_Blake_0004.jpg,../unknown_faces\James_Blake_0014.jpg
James_Butts,Mohammed_Al-Douri,False,../known_faces\Mohammed_Al-Douri\Mohammed_Al-Douri_0007.jpg,../unknown_faces\James_Butts_0002.jpg
James_Caan,James_Caan,True,../known_faces\James_Caan\James_Caan_0001.jpg,../unknown_faces\James_Caan_0002.jpg
James_Caan,James_Caan,True,../known_faces\James_Caan\James_Caan_0001.jpg,../unknown_faces\James_Caan_0003.jpg
James_Cameron,James_Cameron,True,../known_faces\James_Cameron\James_Cameron_0001.jpg,../unknown_faces\James_Cameron_0002.jpg
James_Cameron,James_Cameron,True,../known_faces\James_Cameron\James_Cameron_0001.jpg,../unknown_faces\James_Cameron_0003.jpg
James_Cunningham,James_Cunningham,True,../known_faces\James_Cunningham\James_Cunningham_0001.jpg,../unknown_faces\James_Cunningham_0002.jpg
James_Cunningham,James_Cunningham,True,../known_faces\James_Cunningham\James_Cunningham_0001.jpg,../unknown_faces\James_Cunningham_0003.jpg
James_Franco,James_Franco,True,../known_faces\James_Franco\James_Franco_0001.jpg,../unknown_faces\James_Franco_0002.jpg
James_Gandolfini,James_Gandolfini,True,../known_faces\James_Gandolfini\James_Gandolfini_0001.jpg,../unknown_faces\James_Gandolfini_0002.jpg
James_Gandolfini,James_Gandolfini,True,../known_faces\James_Gandolfini\James_Gandolfini_0001.jpg,../unknown_faces\James_Gandolfini_0003.jpg
James_Ivory,James_Ivory,True,../known_faces\James_Ivory\James_Ivory_0001.jpg,../unknown_faces\James_Ivory_0002.jpg
James_Jones,James_Jones,True,../known_faces\James_Jones\James_Jones_0001.jpg,../unknown_faces\James_Jones_0002.jpg
James_Kelly,James_Kelly,True,../known_faces\James_Kelly\James_Kelly_0003.jpg,../unknown_faces\James_Kelly_0006.jpg
James_Kelly,James_Kelly,True,../known_faces\James_Kelly\James_Kelly_0004.jpg,../unknown_faces\James_Kelly_0007.jpg
James_Kelly,James_Kelly,True,../known_faces\James_Kelly\James_Kelly_0003.jpg,../unknown_faces\James_Kelly_0008.jpg
James_Kelly,James_Kelly,True,../known_faces\James_Kelly\James_Kelly_0002.jpg,../unknown_faces\James_Kelly_0009.jpg
James_Kelly,James_Kelly,True,../known_faces\James_Kelly\James_Kelly_0003.jpg,../unknown_faces\James_Kelly_0010.jpg
James_Kelly,James_Kelly,True,../known_faces\James_Kelly\James_Kelly_0004.jpg,../unknown_faces\James_Kelly_0011.jpg
James_Kopp,James_Kopp,True,../known_faces\James_Kopp\James_Kopp_0001.jpg,../unknown_faces\James_Kopp_0003.jpg
